#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Date Time: 2024-10-18 15:45:38.222
#Sample rate: 400000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2.4 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2.55 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: -2.5 V Sample Mode: Average
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -1 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.003342708333333334,2.67800223548367,4.950717940716459
-0.003340208333333334,2.681974804334375,4.950717940716459
-0.003337708333333333,2.685616325780854,4.951049591626014
-0.003335208333333333,2.688926799823109,4.951049591626014
-0.003332708333333333,2.692237273865363,4.951381242535569
-0.003330208333333333,2.695216700503392,4.951049591626014
-0.003327708333333334,2.698858221949871,4.951381242535569
-0.003325208333333334,2.702830790800576,4.951049591626014
-0.003322708333333334,2.70614126484283,4.951712893445124
-0.003320208333333334,2.709120691480859,4.951049591626014
-0.003317708333333333,2.712431165523113,4.951049591626014
-0.003315208333333333,2.715741639565368,4.951049591626014
-0.003312708333333333,2.719383161011847,4.950386289806904
-0.003310208333333333,2.723024682458327,4.950054638897349
-0.003307708333333334,2.726335156500581,4.948728035259129
-0.003305208333333334,2.727328298713257,1.874324103684509
-0.003302708333333334,2.722693635054101,0.01077764289510297
-0.003300208333333334,2.718058971394945,0.01741066108620215
-0.003297708333333334,2.712431165523113,0.01873726472442216
-0.003295208333333333,2.708458596672408,0.02039551927219696
-0.003292708333333333,2.704154980417478,0.02338037745819177
-0.003290208333333333,2.699520316758322,0.02537028291552179
-0.003287708333333333,2.695216700503392,0.02570193382507657
-0.003285208333333334,2.690582036844236,0.02636523564418658
-0.003282708333333334,2.68594737318508,0.0260335847346318
-0.003280208333333334,2.681643756930149,0.02570193382507657
-0.003277708333333334,2.677340140675219,0.02570193382507657
-0.003275208333333333,2.672705477016063,0.02669688655374181
-0.003272708333333333,2.668401860761133,0.02868679201107138
-0.003270208333333333,2.664098244506202,0.02901844292062661
-0.003267708333333333,2.659794628251272,0.02968174473973662
-0.003265208333333334,2.655159964592116,0.02901844292062661
-0.003262708333333334,2.65052530093296,0.0283551411015166
-0.003260208333333334,2.646552732082255,0.0283551411015166
-0.003257708333333334,2.642249115827325,0.0283551411015166
-0.003255208333333334,2.63827654697662,0.02935009383018139
-0.003252708333333333,2.633641883317464,0.02968174473973662
-0.003250208333333333,2.629669314466759,0.02968174473973662
-0.003247708333333333,2.625034650807603,0.02968174473973662
-0.003245208333333333,2.621062081956898,0.02901844292062661
-0.003242708333333334,2.616758465701968,0.02901844292062661
-0.003240208333333334,2.612454849447037,0.02901844292062661
-0.003237708333333334,2.608482280596332,0.02868679201107138
-0.003235208333333334,2.603847616937176,0.02968174473973662
-0.003232708333333333,2.599875048086471,0.0300133956492914
-0.003230208333333333,2.595571431831541,0.02968174473973662
-0.003227708333333333,2.591598862980836,0.02968174473973662
-0.003225208333333333,2.58696419932168,0.02901844292062661
-0.003222708333333334,2.582991630470975,0.02935009383018139
-0.003220208333333334,2.57901906162027,0.02935009383018139
-0.003217708333333334,2.575046492769565,0.02935009383018139
-0.003215208333333334,2.570411829110409,0.02968174473973662
-0.003212708333333334,2.566439260259704,0.02901844292062661
-0.003210208333333333,2.562797738813224,0.02901844292062661
-0.003207708333333333,2.558825169962519,0.02935009383018139
-0.003205208333333333,2.554521553707589,0.02868679201107138
-0.003202708333333333,2.550880032261109,0.02868679201107138
-0.003200208333333334,2.546576416006179,0.02868679201107138
-0.003197708333333334,2.542272799751248,0.02868679201107138
-0.003195208333333334,2.538300230900544,0.02935009383018139
-0.003192708333333334,2.534327662049838,0.02868679201107138
-0.003190208333333333,2.530024045794908,0.02868679201107138
-0.003187708333333333,2.526382524348429,0.02868679201107138
-0.003185208333333333,2.522409955497723,0.02868679201107138
-0.003182708333333333,2.518437386647018,0.0283551411015166
-0.003180208333333333,2.514795865200539,0.0283551411015166
-0.003177708333333334,2.510492248945608,0.02868679201107138
-0.003175208333333334,2.506519680094903,0.02901844292062661
-0.003172708333333334,2.502547111244198,0.02868679201107138
-0.003170208333333334,2.498574542393493,0.02868679201107138
-0.003167708333333333,2.494270926138563,0.02802349019196138
-0.003165208333333333,2.490629404692083,0.0283551411015166
-0.003162708333333333,2.486325788437153,0.0283551411015166
-0.003160208333333333,2.482353219586448,0.0283551411015166
-0.003157708333333334,2.479042745544194,0.02802349019196138
-0.003155208333333334,2.474739129289263,0.0283551411015166
-0.003152708333333334,2.471097607842784,0.0283551411015166
-0.003150208333333334,2.467456086396304,0.02769183928240659
-0.003147708333333333,2.463483517545599,0.02802349019196138
-0.003145208333333333,2.459510948694894,0.02769183928240659
-0.003142708333333333,2.455207332439963,0.02769183928240659
-0.003140208333333333,2.451565810993484,0.0283551411015166
-0.003137708333333333,2.447593242142779,0.02802349019196138
-0.003135208333333334,2.443951720696299,0.02802349019196138
-0.003132708333333334,2.439979151845594,0.02769183928240659
-0.003130208333333334,2.436337630399115,0.02736018837285181
-0.003127708333333334,2.432365061548409,0.02736018837285181
-0.003125208333333333,2.429054587506156,0.02802349019196138
-0.003122708333333333,2.425413066059676,0.0283551411015166
-0.003120208333333333,2.421109449804745,0.02769183928240659
-0.003117708333333333,2.417467928358266,0.02769183928240659
-0.003115208333333334,2.413495359507561,0.02769183928240659
-0.003112708333333334,2.409853838061081,0.02769183928240659
-0.003110208333333334,2.405881269210376,0.02802349019196138
-0.003107708333333334,2.402239747763896,0.02736018837285181
-0.003105208333333333,2.398267178913192,0.02736018837285181
-0.003102708333333333,2.394956704870937,0.02736018837285181
-0.003100208333333333,2.391315183424458,0.02736018837285181
-0.003097708333333333,2.387673661977978,0.02736018837285181
-0.003095208333333333,2.383370045723048,0.02702853746329659
-0.003092708333333334,2.379728524276568,0.02702853746329659
-0.003090208333333334,2.376087002830089,0.02702853746329659
-0.003087708333333334,2.372445481383609,0.02702853746329659
-0.003085208333333334,2.368803959937129,0.02669688655374181
-0.003082708333333333,2.364500343682199,0.02702853746329659
-0.003080208333333333,2.36152091704417,0.02669688655374181
-0.003077708333333333,2.357879395597691,0.02702853746329659
-0.003075208333333333,2.354237874151211,0.02702853746329659
-0.003072708333333334,2.350596352704731,0.02669688655374181
-0.003070208333333334,2.346954831258252,0.02702853746329659
-0.003067708333333334,2.342982262407546,0.02702853746329659
-0.003065208333333334,2.339340740961067,0.02669688655374181
-0.003062708333333333,2.336030266918813,0.02702853746329659
-0.003060208333333333,2.332388745472333,0.02669688655374181
-0.003057708333333333,2.329078271430079,0.02636523564418658
-0.003055208333333333,2.325767797387825,0.02669688655374181
-0.003052708333333333,2.32179522853712,0.02702853746329659
-0.003050208333333334,2.31815370709064,0.02636523564418658
-0.003047708333333334,2.314512185644161,0.0260335847346318
-0.003045208333333334,2.310870664197681,0.02636523564418658
-0.003042708333333334,2.307891237559653,0.02636523564418658
-0.003040208333333333,2.303918668708947,0.02636523564418658
-0.003037708333333333,2.300277147262468,0.02669688655374181
-0.003035208333333333,2.296635625815988,0.02636523564418658
-0.003032708333333333,2.292994104369508,0.0260335847346318
-0.003030208333333334,2.289683630327255,0.0260335847346318
-0.003027708333333334,2.286373156285,0.0260335847346318
-0.003025208333333334,2.283062682242746,0.0260335847346318
-0.003022708333333334,2.279090113392041,0.0260335847346318
-0.003020208333333333,2.276110686754012,0.0260335847346318
-0.003017708333333333,2.272469165307533,0.02570193382507657
-0.003015208333333333,2.268827643861053,0.02636523564418658
-0.003012708333333333,2.265517169818799,0.0260335847346318
-0.003010208333333333,2.261875648372319,0.02570193382507657
-0.003007708333333334,2.258234126925839,0.0260335847346318
-0.003005208333333334,2.255254700287811,0.02570193382507657
-0.003002708333333334,2.251282131437106,0.02570193382507657
-0.003000208333333334,2.247971657394852,0.02537028291552179
-0.002997708333333333,2.244661183352597,0.02537028291552179
-0.002995208333333333,2.241019661906118,0.02537028291552179
-0.002992708333333333,2.238040235268089,0.02570193382507657
-0.002990208333333333,2.234398713821609,0.02503863200596657
-0.002987708333333334,2.23075719237513,0.02503863200596657
-0.002985208333333334,2.227446718332876,0.02503863200596657
-0.002982708333333334,2.223474149482171,0.02537028291552179
-0.002980208333333334,2.220825770248367,0.02537028291552179
-0.002977708333333333,2.217184248801888,0.02470698109641178
-0.002975208333333333,2.214204822163859,0.02470698109641178
-0.002972708333333333,2.210563300717379,0.024375330186857
-0.002970208333333333,2.2069217792709,0.02470698109641178
-0.002967708333333333,2.203611305228645,0.02470698109641178
-0.002965208333333334,2.200300831186391,0.024375330186857
-0.002962708333333334,2.196990357144137,0.02470698109641178
-0.002960208333333334,2.193679883101883,0.02470698109641178
-0.002957708333333334,2.190700456463854,0.02470698109641178
-0.002955208333333333,2.186727887613149,0.02503863200596657
-0.002952708333333333,2.18374846097512,0.02470698109641178
-0.002950208333333333,2.180437986932867,0.02503863200596657
-0.002947708333333333,2.177127512890612,0.02470698109641178
-0.002945208333333334,2.174148086252583,0.02503863200596657
-0.002942708333333334,2.170837612210329,0.024375330186857
-0.002940208333333334,2.1678581855723,0.02470698109641178
-0.002937708333333334,2.16355456931737,0.024375330186857
-0.002935208333333333,2.160575142679341,0.024375330186857
-0.002932708333333333,2.157264668637087,0.02470698109641178
-0.002930208333333333,2.154285241999058,0.02470698109641178
-0.002927708333333333,2.150974767956804,0.02470698109641178
-0.002925208333333333,2.147333246510324,0.02470698109641178
-0.002922708333333334,2.14402277246807,0.023712028367747
-0.002920208333333334,2.140712298425816,0.024375330186857
-0.002917708333333334,2.138063919192013,0.02404367927730178
-0.002915208333333334,2.134753445149759,0.023712028367747
-0.002912708333333333,2.13177401851173,0.023712028367747
-0.002910208333333333,2.128463544469476,0.02404367927730178
-0.002907708333333333,2.124822023022996,0.024375330186857
-0.002905208333333333,2.121511548980742,0.024375330186857
-0.002902708333333334,2.118532122342713,0.023712028367747
-0.002900208333333334,2.115221648300459,0.02404367927730178
-0.002897708333333334,2.11224222166243,0.023712028367747
-0.002895208333333334,2.108931747620176,0.023712028367747
-0.002892708333333333,2.105621273577922,0.023712028367747
-0.002890208333333333,2.102310799535668,0.02404367927730178
-0.002887708333333333,2.099662420301864,0.02404367927730178
-0.002885208333333333,2.096682993663836,0.023712028367747
-0.002882708333333333,2.093372519621581,0.023712028367747
-0.002880208333333334,2.090062045579327,0.02404367927730178
-0.002877708333333334,2.087082618941298,0.02338037745819177
-0.002875208333333334,2.083772144899044,0.02338037745819177
-0.002872708333333334,2.080792718261015,0.02338037745819177
-0.002870208333333333,2.077482244218761,0.02338037745819177
-0.002867708333333333,2.074171770176507,0.02304872654863699
-0.002865208333333333,2.071523390942704,0.02338037745819177
-0.002862708333333333,2.06821291690045,0.02271707563908176
-0.002860208333333334,2.064902442858195,0.02304872654863699
-0.002857708333333334,2.062585111028617,0.02338037745819177
-0.002855208333333334,2.059274636986363,0.024375330186857
-0.002852708333333334,2.057288352561011,2.403307304424694
-0.002850208333333333,2.061591968815941,4.964315628008213
-0.002847708333333333,2.066557679879323,4.952707846173789
-0.002845208333333333,2.071192343538478,4.949391337078239
-0.002842708333333333,2.075827007197634,4.948064733440019
-0.002840208333333333,2.080130623452565,4.94607482798269
-0.002837708333333334,2.085096334515946,4.945079875254025
-0.002835208333333334,2.090062045579327,4.945743177073135
-0.002832708333333334,2.094696709238483,4.945743177073135
-0.002830208333333334,2.099331372897639,4.945411526163579
-0.002827708333333333,2.103303941748344,4.943753271615805
-0.002825208333333333,2.1079386054075,4.94275831888714
-0.002822708333333333,2.112573269066655,4.941763366158474
-0.002820208333333333,2.116545837917361,4.941431715248919
-0.002817708333333334,2.120849454172291,4.941431715248919
-0.002815208333333334,2.125815165235672,4.94209501706803
-0.002812708333333334,2.130118781490603,4.94275831888714
-0.002810208333333334,2.134091350341308,4.94209501706803
-0.002807708333333333,2.138394966596238,4.941431715248919
-0.002805208333333333,2.143029630255394,4.941100064339365
-0.002802708333333333,2.147333246510324,4.94076841342981
-0.002800208333333333,2.151636862765255,4.940436762520255
-0.002797708333333333,2.156602573828636,4.941431715248919
-0.002795208333333334,2.160244095275116,4.941100064339365
-0.002792708333333334,2.164878758934272,4.941763366158474
-0.002790208333333334,2.168851327784977,4.941431715248919
-0.002787708333333334,2.173485991444132,4.94076841342981
-0.002785208333333333,2.177789607699063,4.94076841342981
-0.002782708333333333,2.182755318762444,4.9401051116107
-0.002780208333333333,2.186727887613149,4.940436762520255
-0.002777708333333333,2.190700456463854,4.941100064339365
-0.002775208333333334,2.19533512012301,4.941100064339365
-0.002772708333333334,2.199307688973715,4.941763366158474
-0.002770208333333334,2.203611305228645,4.941431715248919
-0.002767708333333334,2.207914921483576,4.94076841342981
-0.002765208333333333,2.211887490334281,4.941100064339365
-0.002762708333333333,2.216191106589211,4.94076841342981
-0.002760208333333333,2.220163675439916,4.941100064339365
-0.002757708333333333,2.224467291694847,4.941100064339365
-0.002755208333333333,2.229101955354003,4.941100064339365
-0.002752708333333334,2.233074524204708,4.941431715248919
-0.002750208333333334,2.237378140459638,4.941100064339365
-0.002747708333333334,2.241350709310343,4.941763366158474
-0.002745208333333334,2.245654325565274,4.941763366158474
-0.002742708333333334,2.249957941820204,4.941763366158474
-0.002740208333333334,2.253599463266684,4.94209501706803
-0.002737708333333333,2.257903079521614,4.94209501706803
-0.002735208333333333,2.262206695776545,4.94209501706803
-0.002732708333333334,2.266510312031475,4.942426667977585
-0.002730208333333334,2.270813928286405,4.942426667977585
-0.002727708333333333,2.274455449732885,4.94209501706803
-0.002725208333333333,2.278759065987816,4.942426667977585
-0.002722708333333333,2.283062682242746,4.942426667977585
-0.002720208333333334,2.286704203689226,4.942426667977585
-0.002717708333333334,2.290676772539931,4.943089969796695
-0.002715208333333333,2.294980388794861,4.94342162070625
-0.002712708333333333,2.298952957645566,4.943089969796695
-0.002710208333333334,2.303587621304722,4.94275831888714
-0.002707708333333334,2.307229142751202,4.943089969796695
-0.002705208333333333,2.311532759006132,4.94342162070625
-0.002702708333333333,2.315174280452612,4.943089969796695
-0.002700208333333334,2.319808944111768,4.943753271615805
-0.002697708333333334,2.323781512962472,4.944084922525359
-0.002695208333333333,2.327754081813177,4.943753271615805
-0.002692708333333333,2.331726650663883,4.943753271615805
-0.002690208333333334,2.335699219514587,4.943753271615805
-0.002687708333333334,2.339340740961067,4.944084922525359
-0.002685208333333333,2.343644357215998,4.944084922525359
-0.002682708333333333,2.347616926066702,4.943753271615805
-0.002680208333333333,2.351589494917408,4.944416573434914
-0.002677708333333334,2.355562063768113,4.944084922525359
-0.002675208333333334,2.359203585214592,4.944084922525359
-0.002672708333333333,2.363507201469523,4.944416573434914
-0.002670208333333333,2.367479770320227,4.944084922525359
-0.002667708333333334,2.371452339170933,4.944416573434914
-0.002665208333333334,2.375093860617412,4.944748224344469
-0.002662708333333333,2.379066429468117,4.944748224344469
-0.002660208333333333,2.382707950914597,4.945079875254025
-0.002657708333333334,2.387342614573753,4.945079875254025
-0.002655208333333334,2.390984136020232,4.944748224344469
-0.002652708333333333,2.394956704870937,4.944748224344469
-0.002650208333333333,2.398929273721643,4.945411526163579
-0.002647708333333334,2.402901842572347,4.945079875254025
-0.002645208333333334,2.406543364018827,4.945411526163579
-0.002642708333333333,2.410184885465307,4.945411526163579
-0.002640208333333333,2.414488501720237,4.945411526163579
-0.002637708333333333,2.417798975762491,4.945743177073135
-0.002635208333333334,2.422102592017422,4.94607482798269
-0.002632708333333334,2.426075160868127,4.945743177073135
-0.002630208333333333,2.430378777123057,4.945743177073135
-0.002627708333333333,2.433358203761086,4.94607482798269
-0.002625208333333334,2.437330772611791,4.94607482798269
-0.002622708333333334,2.441303341462496,4.946406478892245
-0.002620208333333333,2.444944862908975,4.94607482798269
-0.002617708333333333,2.449248479163906,4.94607482798269
-0.002615208333333334,2.452890000610386,4.946406478892245
-0.002612708333333334,2.45620047465264,4.94607482798269
-0.002610208333333333,2.46050409090757,4.946738129801799
-0.002607708333333333,2.46414561235405,4.946738129801799
-0.002605208333333334,2.468118181204755,4.946406478892245
-0.002602708333333334,2.471759702651235,4.946738129801799
-0.002600208333333333,2.475401224097714,4.946406478892245
-0.002597708333333333,2.479373792948419,4.946406478892245
-0.002595208333333333,2.482684266990673,4.946738129801799
-0.002592708333333334,2.486325788437153,4.947069780711354
-0.002590208333333334,2.490960452096309,4.947069780711354
-0.002587708333333333,2.494601973542788,4.947069780711354
-0.002585208333333333,2.498243494989268,4.947069780711354
-0.002582708333333334,2.501553969031522,4.947733082530464
-0.002580208333333334,2.505195490478001,4.947401431620909
-0.002577708333333333,2.509168059328707,4.947069780711354
-0.002575208333333333,2.513140628179412,4.947069780711354
-0.002572708333333334,2.516451102221666,4.947401431620909
-0.002570208333333334,2.520092623668146,4.947401431620909
-0.002567708333333333,2.524396239923076,4.947733082530464
-0.002565208333333333,2.527375666561105,4.947401431620909
-0.002562708333333334,2.53134823541181,4.947069780711354
-0.002560208333333334,2.534989756858289,4.947733082530464
-0.002557708333333334,2.538300230900544,4.948396384349574
-0.002555208333333333,2.541941752347023,4.948396384349574
-0.002552708333333333,2.545583273793503,4.948064733440019
-0.002550208333333334,2.549886890048433,4.948396384349574
-0.002547708333333334,2.552866316686462,4.948396384349574
-0.002545208333333333,2.557169932941392,4.948064733440019
-0.002542708333333333,2.560480406983646,4.948064733440019
-0.002540208333333334,2.564452975834351,4.948396384349574
-0.002537708333333334,2.567763449876606,4.948728035259129
-0.002535208333333333,2.57107392391886,4.948728035259129
-0.002532708333333333,2.575046492769565,4.948728035259129
-0.002530208333333334,2.57901906162027,4.948728035259129
-0.002527708333333334,2.582329535662524,4.949059686168685
-0.002525208333333333,2.585640009704778,4.949059686168685
-0.002522708333333333,2.589281531151258,4.949059686168685
-0.002520208333333334,2.592592005193512,4.949059686168685
-0.002517708333333334,2.596564574044217,4.949059686168685
-0.002515208333333334,2.600206095490697,4.949059686168685
-0.002512708333333333,2.603516569532951,4.949059686168685
-0.002510208333333333,2.60715809097943,4.949059686168685
-0.002507708333333334,2.61079961242591,4.949391337078239
-0.002505208333333334,2.614110086468164,4.949391337078239
-0.002502708333333333,2.618082655318869,4.949059686168685
-0.002500208333333333,2.621724176765349,4.949391337078239
-0.002497708333333334,2.625034650807603,4.949722987987794
-0.002495208333333334,2.628014077445632,4.949722987987794
-0.002492708333333333,2.631655598892111,4.949722987987794
-0.002490208333333333,2.635628167742816,4.949722987987794
-0.002487708333333334,2.639269689189296,4.949722987987794
-0.002485208333333334,2.64258016323155,4.950054638897349
-0.002482708333333333,2.645890637273804,4.950054638897349
-0.002480208333333333,2.649201111316059,4.950054638897349
-0.002477708333333333,2.652511585358313,4.950054638897349
-0.002475208333333334,2.656484154209018,4.950386289806904
-0.002472708333333334,2.659794628251272,4.950386289806904
-0.002470208333333333,2.663436149697751,4.950054638897349
-0.002467708333333333,2.667077671144231,4.950386289806904
-0.002465208333333334,2.670388145186485,4.950386289806904
-0.002462708333333334,2.67436071403719,4.950717940716459
-0.002460208333333333,2.677009093270994,4.950386289806904
-0.002457708333333333,2.680650614717473,4.951049591626014
-0.002455208333333334,2.683961088759728,4.950717940716459
-0.002452708333333334,2.687933657610432,4.951381242535569
-0.002450208333333333,2.691244131652687,4.951381242535569
-0.002447708333333333,2.694223558290715,4.951049591626014
-0.002445208333333334,2.69753403233297,4.950717940716459
-0.002442708333333334,2.7018376485879,4.950717940716459
-0.002440208333333333,2.704817075225929,4.950717940716459
-0.002437708333333333,2.708458596672408,4.950386289806904
-0.002435208333333333,2.711769070714662,4.950717940716459
-0.002432708333333334,2.714748497352691,4.950386289806904
-0.002430208333333334,2.718721066203396,4.950386289806904
-0.002427708333333333,2.72203154024565,4.950386289806904
-0.002425208333333333,2.725342014287905,4.949391337078239
-0.002422708333333334,2.727659346117483,3.271237734730065
-0.002420208333333334,2.724017824671003,0.0004964646988985244
-0.002417708333333333,2.719052113607622,0.01741066108620215
-0.002415208333333333,2.713755355140015,0.02072717018175219
-0.002412708333333334,2.709451738885085,0.0220537738199722
-0.002410208333333334,2.705148122630154,0.023712028367747
-0.002407708333333333,2.700182411566773,0.02404367927730178
-0.002405208333333333,2.695878795311843,0.02338037745819177
-0.002402708333333334,2.691244131652687,0.02470698109641178
-0.002400208333333334,2.686940515397756,0.02537028291552179
-0.002397708333333333,2.682967946547051,0.02636523564418658
-0.002395208333333333,2.678333282887895,0.02702853746329659
-0.002392708333333333,2.673698619228739,0.0283551411015166
-0.002390208333333334,2.669063955569583,0.0283551411015166
-0.002387708333333334,2.665091386718879,0.02802349019196138
-0.002385208333333333,2.660456723059723,0.02802349019196138
-0.002382708333333333,2.656484154209018,0.0283551411015166
-0.002380208333333334,2.651849490549862,0.02868679201107138
-0.002377708333333334,2.647545874294932,0.02901844292062661
-0.002375208333333333,2.642911210635776,0.02968174473973662
-0.002372708333333333,2.638607594380845,0.02968174473973662
-0.002370208333333334,2.63463502553014,0.02935009383018139
-0.002367708333333334,2.630662456679435,0.02901844292062661
-0.002365208333333333,2.626027793020279,0.02868679201107138
-0.002362708333333333,2.622055224169574,0.02901844292062661
-0.002360208333333334,2.617751607914644,0.02968174473973662
-0.002357708333333334,2.613779039063939,0.02935009383018139
-0.002355208333333333,2.609475422809008,0.0300133956492914
-0.002352708333333333,2.605171806554078,0.0300133956492914
-0.002350208333333333,2.600868190299147,0.02935009383018139
-0.002347708333333334,2.597226668852668,0.02935009383018139
-0.002345208333333334,2.592592005193512,0.02935009383018139
-0.002342708333333333,2.588619436342807,0.02935009383018139
-0.002340208333333333,2.583984772683651,0.02935009383018139
-0.002337708333333334,2.580343251237172,0.02935009383018139
-0.002335208333333334,2.575708587578016,0.0300133956492914
-0.002332708333333333,2.572067066131536,0.02935009383018139
-0.002330208333333333,2.567763449876606,0.02901844292062661
-0.002327708333333334,2.563459833621675,0.02868679201107138
-0.002325208333333334,2.559156217366745,0.02901844292062661
-0.002322708333333333,2.555514695920265,0.02935009383018139
-0.002320208333333333,2.55154212706956,0.02935009383018139
-0.002317708333333334,2.547569558218855,0.02968174473973662
-0.002315208333333334,2.543265941963925,0.02935009383018139
-0.002312708333333333,2.538962325708994,0.02935009383018139
-0.002310208333333333,2.535320804262515,0.02935009383018139
-0.002307708333333333,2.53134823541181,0.02868679201107138
-0.002305208333333334,2.527044619156879,0.02868679201107138
-0.002302708333333334,2.523403097710399,0.02901844292062661
-0.002300208333333333,2.519099481455469,0.02901844292062661
-0.002297708333333333,2.514795865200539,0.02868679201107138
-0.002295208333333334,2.511154343754059,0.02868679201107138
-0.002292708333333334,2.507181774903354,0.0283551411015166
-0.002290208333333333,2.503209206052649,0.0283551411015166
-0.002287708333333333,2.499898732010395,0.02868679201107138
-0.002285208333333334,2.495595115755465,0.0283551411015166
-0.002282708333333334,2.491622546904759,0.02868679201107138
-0.002280208333333333,2.487649978054054,0.02802349019196138
-0.002277708333333333,2.48367740920335,0.0283551411015166
-0.002275208333333334,2.479704840352644,0.0283551411015166
-0.002272708333333334,2.475732271501939,0.02802349019196138
-0.002270208333333333,2.471759702651235,0.02802349019196138
-0.002267708333333333,2.468118181204755,0.02769183928240659
-0.002265208333333333,2.46414561235405,0.02802349019196138
-0.002262708333333334,2.459841996099119,0.02769183928240659
-0.002260208333333334,2.45620047465264,0.02802349019196138
-0.002257708333333333,2.452227905801935,0.0283551411015166
-0.002255208333333333,2.448917431759681,0.0283551411015166
-0.002252708333333334,2.444944862908975,0.0283551411015166
-0.002250208333333334,2.441303341462496,0.02802349019196138
-0.002247708333333333,2.437661820016016,0.02802349019196138
-0.002245208333333333,2.433358203761086,0.02769183928240659
-0.002242708333333334,2.430047729718832,0.02769183928240659
-0.002240208333333334,2.426075160868127,0.02769183928240659
-0.002237708333333333,2.422102592017422,0.02802349019196138
-0.002235208333333333,2.418792117975167,0.02802349019196138
-0.002232708333333334,2.414488501720237,0.02802349019196138
-0.002230208333333334,2.410846980273758,0.02769183928240659
-0.002227708333333333,2.407205458827278,0.02769183928240659
-0.002225208333333333,2.403563937380798,0.02802349019196138
-0.002222708333333333,2.399260321125868,0.02769183928240659
-0.002220208333333334,2.395618799679388,0.02769183928240659
-0.002217708333333334,2.391977278232909,0.02736018837285181
-0.002215208333333333,2.388335756786429,0.02702853746329659
-0.002212708333333333,2.384694235339949,0.02736018837285181
-0.002210208333333334,2.380721666489245,0.02702853746329659
-0.002207708333333334,2.377080145042765,0.02702853746329659
-0.002205208333333333,2.373769671000511,0.02702853746329659
-0.002202708333333333,2.369797102149806,0.02736018837285181
-0.002200208333333334,2.366155580703326,0.02702853746329659
-0.002197708333333334,2.362514059256847,0.02702853746329659
-0.002195208333333333,2.358872537810367,0.02669688655374181
-0.002192708333333333,2.354899968959662,0.02702853746329659
-0.002190208333333334,2.351589494917408,0.02669688655374181
-0.002187708333333334,2.347947973470928,0.02702853746329659
-0.002185208333333334,2.344306452024449,0.02669688655374181
-0.002182708333333333,2.340664930577969,0.02702853746329659
-0.002180208333333333,2.337023409131489,0.02669688655374181
-0.002177708333333334,2.33338188768501,0.02669688655374181
-0.002175208333333334,2.32974036623853,0.02636523564418658
-0.002172708333333333,2.326429892196276,0.0260335847346318
-0.002170208333333333,2.322788370749796,0.02669688655374181
-0.002167708333333334,2.319146849303316,0.02636523564418658
-0.002165208333333334,2.315505327856837,0.02669688655374181
-0.002162708333333333,2.311863806410357,0.02669688655374181
-0.002160208333333333,2.308553332368103,0.02669688655374181
-0.002157708333333334,2.304911810921624,0.02636523564418658
-0.002155208333333334,2.301932384283595,0.02636523564418658
-0.002152708333333333,2.297297720624439,0.02636523564418658
-0.002150208333333333,2.293987246582185,0.0260335847346318
-0.002147708333333334,2.291007819944156,0.02636523564418658
-0.002145208333333334,2.287035251093451,0.0260335847346318
-0.002142708333333334,2.283724777051197,0.0260335847346318
-0.002140208333333333,2.280083255604717,0.0260335847346318
-0.002137708333333333,2.276441734158237,0.0260335847346318
-0.002135208333333334,2.272800212711758,0.0260335847346318
-0.002132708333333334,2.269820786073729,0.02636523564418658
-0.002130208333333333,2.26617926462725,0.02636523564418658
-0.002127708333333333,2.26253774318077,0.0260335847346318
-0.002125208333333334,2.259227269138516,0.02570193382507657
-0.002122708333333334,2.255585747692036,0.02570193382507657
-0.002120208333333333,2.252606321054007,0.02570193382507657
-0.002117708333333333,2.248964799607528,0.02537028291552179
-0.002115208333333334,2.245323278161048,0.02537028291552179
-0.002112708333333334,2.242012804118794,0.02503863200596657
-0.002110208333333333,2.239033377480765,0.0260335847346318
-0.002107708333333333,2.235391856034286,0.02570193382507657
-0.002105208333333333,2.231419287183581,0.02570193382507657
-0.002102708333333334,2.228108813141326,0.02503863200596657
-0.002100208333333334,2.224798339099072,0.02537028291552179
-0.002097708333333333,2.221156817652593,0.02503863200596657
-0.002095208333333333,2.217846343610339,0.02537028291552179
-0.002092708333333334,2.214535869568084,0.02470698109641178
-0.002090208333333334,2.211556442930056,0.02470698109641178
-0.002087708333333333,2.208245968887801,0.02503863200596657
-0.002085208333333333,2.204935494845547,0.02503863200596657
-0.002082708333333334,2.201293973399068,0.02503863200596657
-0.002080208333333334,2.198314546761039,0.02503863200596657
-0.002077708333333333,2.194341977910334,0.02470698109641178
-0.002075208333333333,2.19103150386808,0.02470698109641178
-0.002072708333333334,2.187721029825826,0.02470698109641178
-0.002070208333333334,2.184410555783571,0.02470698109641178
-0.002067708333333333,2.181762176549768,0.02470698109641178
-0.002065208333333333,2.178451702507514,0.024375330186857
-0.002062708333333333,2.17514122846526,0.02470698109641178
-0.002060208333333334,2.17149970701878,0.024375330186857
-0.002057708333333334,2.168189232976526,0.02404367927730178
